,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3641,2,1,2,0,1,1,3,1,3,7,4,4
3642,2,1,2,0,1,1,3,1,3,7,4,4
3643,2,1,1,0,1,1,2,1,3,3,4,4
3644,2,1,1,0,1,0,2,0,3,3,5,6
3645,2,0,1,0,0,1,3,0,3,2,5,4
3646,3,2,1,0,0,0,1,0,2,3,6,6
3647,2,2,1,0,0,1,1,0,1,5,7,6
3648,3,2,1,0,0,0,2,1,1,1,4,3
3649,3,2,2,0,0,1,2,0,4,2,6,4
3650,2,1,3,0,0,0,2,1,1,4,3,1
3651,2,2,1,2,1,1,4,2,3,3,1,4
3652,2,0,1,0,0,0,2,1,4,4,2,4
3653,2,2,1,2,1,1,4,2,3,3,1,4
3654,2,0,1,1,1,0,2,1,6,2,3,4
3655,2,4,1,0,0,0,2,0,3,0,8,6
3656,3,1,1,1,0,0,4,1,3,2,6,6
3657,1,0,2,1,0,1,2,1,2,1,4,8
3658,1,1,1,0,1,1,3,1,5,2,4,6
3659,1,4,0,0,0,1,2,0,4,3,8,8
3660,1,2,1,0,0,1,2,0,3,4,8,8
3661,2,1,2,0,1,0,3,1,7,2,3,4
3662,2,5,0,0,1,0,1,1,6,3,3,1
3663,2,1,1,0,0,1,3,0,3,3,7,4
3664,1,2,3,0,0,1,3,0,4,1,7,8
3665,1,4,0,0,0,1,2,0,4,3,8,8
3666,2,1,1,1,0,2,3,1,2,3,4,6
3667,1,2,1,0,0,1,2,0,3,4,8,8
3668,2,1,1,1,0,0,1,1,3,1,5,3
3669,2,2,1,0,0,1,2,0,6,3,7,6
3670,2,1,1,1,1,2,3,1,3,3,2,4
3671,2,2,1,0,0,0,1,0,2,1,7,6
3672,3,3,1,0,0,0,1,0,2,1,8,8
3673,1,2,1,0,0,0,1,0,5,2,9,6
3674,2,2,1,0,1,0,2,1,5,3,1,3
3675,1,1,1,0,1,1,3,0,4,2,3,4
3676,1,2,1,0,0,0,1,0,5,2,9,6
3677,2,4,3,1,0,0,3,1,5,2,6,4
3678,3,1,1,2,2,0,2,2,3,3,1,3
3679,3,1,1,1,0,0,2,1,2,1,4,6
3680,2,0,2,1,1,2,4,1,4,6,3,4
3681,3,1,1,1,0,1,2,0,3,1,7,8
3682,2,0,2,0,1,1,2,0,3,6,5,6
3683,2,0,2,1,1,2,4,1,4,6,3,4
3684,2,2,1,1,0,1,2,0,3,4,7,6
3685,2,0,2,1,1,2,4,1,4,6,3,4
3686,3,2,2,0,2,0,3,1,3,3,2,3
3687,2,0,1,1,0,1,2,1,3,1,4,3
3688,3,1,2,0,0,1,4,0,5,3,7,4
3689,3,1,1,1,0,1,2,0,3,1,7,8
3690,1,1,1,0,0,1,3,0,5,1,5,6
3691,3,1,1,1,0,0,2,1,2,2,5,4
3692,3,1,1,1,0,0,2,1,2,1,4,6
3693,2,2,1,1,0,1,2,0,3,4,7,6
3694,3,1,1,2,2,0,2,2,3,3,1,3
3695,2,0,2,0,1,2,3,0,4,5,4,4
3696,2,0,2,0,1,1,2,0,3,6,5,6
3697,2,0,2,1,1,2,4,1,4,6,3,4
3698,2,1,2,0,0,1,2,0,3,6,5,4
3699,3,2,2,0,2,0,3,1,3,3,2,3
3700,3,2,1,0,1,0,3,1,3,3,3,3
3701,2,1,1,2,1,0,3,2,3,3,1,3
3702,3,1,1,1,1,0,3,2,2,3,1,4
3703,3,1,1,1,1,0,3,2,2,3,1,4
3704,3,1,1,1,1,0,3,2,2,3,1,4
3705,3,1,1,1,1,0,3,2,2,3,1,4
3706,2,0,2,0,0,1,1,0,2,3,5,4
3707,2,2,2,0,0,0,2,0,4,2,7,4
3708,3,2,2,1,2,2,4,2,1,2,1,3
3709,2,2,0,0,0,1,3,0,3,2,3,3
3710,0,5,0,0,0,0,0,0,5,1,9,3
3711,3,1,1,1,1,0,3,2,2,3,1,4
3712,2,1,1,1,1,1,3,1,3,3,1,3
3713,2,1,1,1,1,1,4,2,3,3,1,3
3714,4,0,1,0,0,1,1,1,0,1,3,1
3715,2,2,2,1,0,0,4,1,6,3,1,4
3716,2,1,1,0,0,0,4,0,2,1,5,3
3717,2,0,1,0,1,0,2,1,3,3,1,4
3718,2,1,1,2,1,0,3,2,3,3,1,3
3719,2,2,2,1,0,1,4,1,4,3,2,3
3720,2,2,1,0,0,1,3,0,5,4,6,6
3721,3,2,1,0,1,0,2,1,3,4,2,3
3722,3,2,1,0,1,0,2,1,3,4,2,3
3723,1,1,1,0,0,1,3,1,5,2,4,6
3724,1,1,1,0,1,0,2,0,5,5,5,4
3725,2,1,1,1,0,0,2,1,4,1,6,4
3726,0,0,1,0,0,0,2,0,5,1,5,6
3727,1,1,1,0,0,1,3,1,5,2,4,6
3728,2,1,1,0,0,0,1,0,5,2,8,6
3729,3,1,2,0,1,0,2,1,5,2,3,3
3730,2,1,1,3,0,1,4,2,3,3,1,4
3731,3,2,1,1,0,1,3,1,3,1,5,4
3732,3,1,2,0,1,0,2,1,5,2,3,3
3733,2,1,2,0,0,1,2,0,4,5,7,4
3734,2,1,1,1,0,0,2,2,6,2,0,3
3735,2,1,2,0,4,1,1,0,4,1,8,4
3736,2,2,2,1,0,0,1,0,4,6,7,1
3737,3,1,4,0,4,2,2,1,2,3,1,3
3738,1,1,1,0,0,0,2,0,5,1,3,4
3739,3,0,1,2,1,0,3,2,2,1,1,6
3740,3,0,1,2,1,0,3,2,2,1,1,6
3741,3,0,1,2,1,0,3,2,2,1,1,6
3742,3,0,1,2,1,0,3,2,2,1,1,6
3743,3,0,1,2,1,0,3,2,2,1,1,6
3744,3,0,1,2,1,0,3,2,2,1,1,6
3745,3,0,1,2,1,0,3,2,2,1,1,6
3746,3,1,1,0,0,1,2,0,2,2,6,3
3747,2,1,1,1,1,2,4,1,1,2,1,4
3748,2,1,1,1,1,1,2,2,5,3,1,3
3749,2,1,1,0,1,1,3,1,6,4,4,4
3750,3,0,1,2,1,0,3,2,2,1,1,6
3751,1,0,1,0,0,0,2,1,5,3,3,3
3752,2,1,2,0,0,0,4,0,5,2,4,3
3753,2,1,1,0,0,0,4,0,5,2,4,3
3754,1,3,0,0,0,0,2,0,6,6,8,8
3755,3,1,1,1,0,1,2,1,2,1,4,4
3756,1,0,1,0,0,0,2,1,5,3,3,3
3757,2,1,2,0,0,0,4,0,5,2,4,3
3758,2,1,1,0,0,0,4,0,5,2,4,3
3759,3,1,1,1,0,1,2,1,2,1,4,4
3760,3,1,1,0,0,1,2,0,2,1,4,4
3761,2,0,1,0,0,0,2,0,3,1,4,6
3762,3,1,2,0,0,0,0,1,0,3,4,3
3763,2,3,1,0,0,0,1,0,2,1,5,3
3764,1,3,0,0,0,0,2,0,6,6,8,8
3765,2,3,1,1,0,1,4,2,3,3,2,3
3766,2,3,1,1,0,1,4,2,3,3,2,3
3767,2,3,1,1,0,1,4,2,3,3,2,3
3768,2,1,1,2,0,1,2,1,4,1,4,4
3769,2,3,1,1,0,1,4,2,3,3,2,3
3770,3,1,1,0,0,0,3,0,2,4,6,1
3771,2,1,1,1,0,2,2,1,3,2,3,4
3772,2,1,1,2,0,1,2,1,4,1,4,4
3773,1,5,0,0,0,2,2,0,4,1,8,3
3774,2,3,2,1,0,2,5,2,5,4,2,3
3775,2,2,1,0,0,1,2,0,4,1,6,4
3776,2,2,1,1,0,0,2,0,3,4,6,3
3777,2,2,1,0,0,1,2,0,4,1,6,4
3778,2,0,1,0,0,1,2,0,6,4,5,6
3779,2,2,2,1,0,1,2,0,4,5,7,6
3780,2,3,2,1,0,2,5,2,5,4,2,3
3781,3,1,1,0,0,1,2,1,3,0,4,4
3782,3,1,1,1,0,0,2,1,3,0,4,4
3783,2,1,2,1,1,1,4,1,4,3,2,3
3784,2,1,1,2,1,0,3,2,4,3,3,4
3785,1,1,1,0,0,0,2,0,6,2,8,6
3786,3,2,2,1,0,2,4,2,2,1,1,3
3787,2,2,2,1,1,1,4,1,4,3,2,3
3788,2,1,3,1,1,1,4,1,4,3,2,3
3789,2,1,3,1,1,1,4,1,3,2,2,4
3790,2,1,2,1,1,1,4,1,4,3,2,3
3791,2,1,3,1,1,1,4,1,4,2,2,3
3792,2,1,1,1,1,1,2,1,2,4,3,4
3793,2,2,1,1,1,2,3,1,3,3,3,4
3794,1,1,2,0,1,0,2,0,4,3,3,3
3795,2,1,1,2,1,0,3,2,4,3,3,4
3796,2,0,1,2,1,1,1,1,4,1,2,4
3797,3,3,1,1,2,0,1,1,2,2,2,3
3798,3,1,2,0,1,0,2,0,2,3,4,3
3799,3,2,1,0,0,0,3,0,4,4,5,3
3800,4,1,1,0,0,0,0,1,2,5,3,3
3801,4,0,1,0,0,0,1,0,2,3,4,4
3802,3,1,2,0,1,0,2,0,2,3,4,3
3803,3,0,2,0,0,0,2,1,2,2,4,4
3804,4,1,1,0,0,0,0,1,2,5,3,3
3805,4,0,1,0,0,0,1,0,2,3,4,4
3806,3,3,1,1,2,0,1,1,2,2,2,3
3807,2,1,3,0,0,0,2,1,2,4,3,3
3808,2,1,3,0,0,0,2,1,2,4,3,4
3809,3,0,2,0,0,0,2,1,2,2,4,4
3810,2,1,2,2,1,1,3,1,4,3,4,0
3811,3,1,2,0,1,0,3,0,3,3,4,3
3812,3,1,2,0,1,0,2,0,2,3,4,3
3813,3,2,1,0,0,0,3,0,4,4,5,3
3814,3,2,1,1,1,1,3,1,4,3,3,3
3815,2,3,1,1,0,0,2,0,5,1,7,6
3816,2,3,1,1,1,0,2,1,3,4,3,3
3817,2,3,1,0,0,1,2,0,4,2,5,4
3818,1,2,1,0,0,1,2,0,5,2,5,4
3819,1,2,1,0,0,1,2,0,5,2,5,4
3820,2,2,1,0,0,1,2,0,2,1,4,3
3821,2,1,1,1,0,1,3,1,2,3,3,4
3822,3,2,1,0,0,1,4,0,4,4,7,4
3823,2,1,2,1,1,1,4,1,4,3,2,3
3824,3,1,1,0,0,1,2,0,2,3,5,6
3825,2,3,1,0,0,0,1,0,4,3,8,4
3826,1,2,1,0,0,1,2,0,5,2,5,4
3827,1,1,1,0,1,0,2,0,4,1,5,3
3828,2,3,1,0,0,1,2,0,4,2,5,4
3829,3,3,1,0,0,0,2,0,3,4,8,6
3830,0,1,1,1,0,0,2,1,6,0,5,6
3831,2,2,1,0,2,0,2,1,0,2,2,3
3832,2,2,1,0,2,0,2,1,0,2,2,3
3833,3,0,1,2,1,1,2,2,3,1,2,4
3834,2,3,1,0,1,1,3,1,3,4,1,3
3835,2,2,1,0,1,1,2,1,3,3,0,3
3836,4,1,1,0,1,1,2,0,2,2,7,4
3837,4,1,1,0,1,1,2,0,2,2,7,4
3838,2,3,1,0,1,1,3,1,3,4,1,3
3839,2,2,1,0,1,1,2,1,3,3,0,3
3840,2,2,1,0,0,0,1,0,3,1,5,4
3841,2,1,3,1,0,1,4,1,2,3,4,4
3842,3,1,1,0,0,1,2,0,2,2,6,4
3843,3,2,1,0,0,1,2,0,4,3,8,6
3844,2,2,1,0,0,0,1,0,3,1,5,4
3845,2,2,1,2,1,1,3,2,4,3,1,3
3846,2,1,1,1,0,0,2,1,5,1,7,4
3847,2,2,1,2,1,1,3,2,4,3,1,3
3848,3,3,4,0,5,0,1,0,4,2,4,4
3849,4,2,2,0,1,0,1,1,4,4,4,3
3850,2,1,1,1,0,0,2,1,5,1,7,4
3851,2,0,1,0,0,1,2,0,6,1,9,6
3852,2,1,1,0,0,1,1,0,5,3,6,4
3853,2,2,1,0,0,0,2,0,6,5,7,6
3854,2,0,1,0,0,1,2,0,7,5,6,4
3855,2,0,1,0,0,2,2,0,4,1,5,4
3856,2,1,1,0,0,1,1,0,5,3,6,4
3857,1,0,1,0,1,0,2,0,6,3,3,4
3858,2,1,1,0,0,1,2,0,4,1,7,4
3859,3,1,1,1,1,1,4,1,3,1,1,3
3860,3,1,1,1,1,1,4,1,3,1,1,3
3861,2,1,1,1,1,3,3,1,3,2,2,4
3862,2,1,1,0,1,3,3,1,3,1,3,4
3863,2,1,1,0,1,3,3,1,3,1,3,4
3864,2,3,1,0,0,0,2,0,4,3,8,6
3865,2,2,2,0,0,1,2,0,4,3,8,4
3866,4,1,1,0,1,1,2,0,3,3,4,4
3867,3,1,1,1,1,1,4,1,3,1,1,3
3868,2,1,1,1,1,3,3,1,3,1,2,4
3869,2,1,1,1,1,3,3,1,3,2,2,4
3870,2,1,1,1,1,2,2,1,3,2,3,4
3871,2,1,1,0,1,3,3,1,3,1,3,4
3872,3,2,3,1,1,2,4,2,3,3,0,1
3873,3,2,3,1,2,1,3,2,1,3,1,3
3874,2,1,3,1,1,1,4,1,3,3,2,3
3875,3,1,1,0,1,1,2,1,5,2,3,6
3876,2,1,1,2,1,1,2,1,4,1,4,3
3877,3,1,1,0,1,0,2,0,3,3,5,3
3878,2,2,1,1,1,1,3,1,4,3,2,3
3879,2,6,1,0,1,0,1,1,3,0,4,1
3880,2,1,1,2,1,1,2,2,3,2,1,4
3881,2,1,1,2,1,1,2,2,3,2,1,4
3882,3,1,2,0,1,0,2,0,3,3,4,3
3883,2,2,1,1,1,1,3,0,3,3,6,4
3884,2,1,1,2,1,1,2,2,3,2,1,4
3885,3,1,2,0,0,0,1,0,3,4,7,4
3886,2,2,1,1,1,1,3,0,3,3,6,4
3887,3,1,2,0,0,0,1,0,3,4,7,4
3888,2,1,1,2,1,1,2,2,3,2,1,4
3889,2,1,1,1,1,1,2,1,3,1,4,4
3890,2,2,1,1,1,0,2,1,2,1,5,4
3891,3,1,2,0,1,0,2,0,3,3,4,3
3892,2,1,1,1,0,1,2,1,4,1,4,3
3893,3,2,0,0,1,0,1,1,2,1,1,3
3894,2,3,0,0,0,0,2,0,4,2,6,4
3895,3,1,1,0,0,0,1,0,4,2,6,4
3896,2,1,1,1,0,1,3,1,4,3,3,4
3897,3,1,1,1,0,2,3,1,2,4,3,4
3898,4,1,2,0,0,1,2,0,3,3,4,6
3899,2,1,1,1,0,1,2,1,4,1,4,3
3900,3,2,0,0,1,0,1,1,2,1,1,3
3901,0,5,0,0,0,0,0,1,5,1,8,1
3902,2,1,2,0,4,0,1,0,2,4,5,4
3903,1,1,1,0,1,0,1,0,3,1,5,4
3904,1,3,1,0,0,1,2,0,4,7,9,6
3905,2,2,1,0,0,1,1,0,4,4,7,6
3906,2,2,1,0,0,1,1,0,4,4,7,6
3907,2,2,1,0,0,0,1,0,3,1,7,6
3908,2,3,1,0,0,1,2,0,4,2,5,6
3909,2,3,1,0,0,1,2,0,4,2,5,6
3910,3,2,1,0,0,1,3,0,4,0,9,4
3911,3,1,4,0,4,2,2,1,1,2,1,4
3912,2,2,1,0,0,1,1,0,4,4,7,6
3913,3,1,1,0,1,0,2,0,4,3,4,4
3914,2,3,1,0,0,1,2,0,4,2,5,6
3915,0,3,1,0,0,1,2,0,4,7,9,6
3916,3,2,1,0,0,1,3,0,4,0,9,4
3917,2,1,3,1,1,1,4,1,4,3,2,3
3918,2,2,1,0,0,1,2,0,3,2,9,6
3919,2,2,1,0,0,0,2,0,2,2,8,4
3920,3,1,2,0,1,0,2,0,2,3,5,4
3921,3,2,2,2,1,1,3,2,3,4,3,3
3922,2,2,1,0,0,0,1,0,3,1,7,6
3923,4,2,1,0,1,0,2,1,2,1,3,3
3924,4,2,1,0,1,0,2,1,2,1,3,3
3925,4,1,1,0,0,1,1,1,0,1,3,3
3926,2,0,1,1,1,0,1,1,4,1,3,4
3927,2,1,1,0,1,0,2,0,3,1,5,3
3928,2,2,2,2,1,0,3,2,4,3,1,3
3929,2,2,2,2,1,0,3,2,4,3,1,3
3930,2,1,1,0,0,0,2,0,2,2,6,4
3931,2,2,1,0,0,0,2,0,3,2,8,4
3932,2,1,1,1,1,1,2,1,4,4,5,8
3933,4,2,1,0,0,0,1,1,2,3,4,1
3934,3,1,1,0,0,0,1,0,5,3,4,4
3935,3,3,1,2,1,1,4,2,3,3,2,3
3936,1,1,1,1,0,0,2,1,6,4,3,4
3937,2,2,2,0,5,1,3,1,4,2,2,3
3938,4,0,2,0,0,1,1,0,1,4,6,4
3939,2,1,1,0,1,1,3,1,4,4,4,4
3940,2,3,2,1,1,1,3,1,3,3,2,3
3941,1,2,2,0,1,1,3,0,4,2,3,3
3942,3,1,2,0,1,0,2,0,4,2,4,4
3943,2,1,0,0,1,0,2,1,2,4,3,4
3944,2,1,1,0,1,1,3,1,4,4,4,4
3945,2,1,1,0,1,1,3,1,4,4,4,4
3946,2,2,1,0,0,1,2,0,5,2,7,4
3947,2,2,1,0,0,1,3,0,5,2,7,6
3948,1,0,1,0,1,0,2,1,5,2,2,3
3949,2,3,2,1,1,1,3,1,3,3,2,3
3950,1,2,2,0,1,1,3,0,4,2,3,3
3951,2,2,1,2,1,1,3,2,3,3,1,3
3952,3,0,1,0,1,1,1,0,1,2,5,4
3953,4,1,1,0,0,1,2,0,3,3,4,6
3954,2,2,1,2,1,1,3,2,3,3,1,3
3955,3,0,1,0,1,1,1,0,1,2,5,4
3956,1,1,1,0,1,0,3,0,4,2,3,3
3957,3,2,2,0,0,0,1,0,3,3,6,3
3958,1,1,1,0,1,1,2,1,4,2,2,4
3959,1,1,1,0,1,1,2,1,4,2,2,4
3960,2,3,1,1,0,1,3,1,3,3,2,4
3961,3,3,2,1,2,1,3,2,1,3,1,3
3962,3,4,1,0,0,1,2,0,4,3,8,6
3963,2,2,1,0,1,0,2,0,6,2,6,6
3964,3,2,2,1,1,2,3,2,2,3,1,3
3965,3,2,1,0,1,0,2,1,3,3,5,1
3966,1,1,1,0,1,1,2,1,4,2,2,4
3967,2,1,3,1,1,1,4,1,3,3,2,1
3968,2,2,3,1,1,1,4,1,3,3,2,4
3969,2,0,1,0,0,1,2,0,2,3,3,4
3970,2,0,1,1,0,1,3,1,3,3,2,6
3971,2,0,1,0,0,1,2,0,2,3,3,4
3972,2,2,4,0,4,0,2,1,3,3,3,4
3973,2,1,3,1,1,1,4,1,3,3,2,1
3974,2,2,3,1,1,1,4,1,3,3,2,4
3975,2,1,1,0,0,2,2,0,4,6,6,6
3976,3,2,1,1,0,1,2,0,3,4,7,6
3977,2,1,1,1,0,0,2,0,3,1,8,4
3978,2,2,3,0,0,1,4,0,4,4,3,6
3979,2,2,3,0,0,1,4,0,4,4,3,4
3980,2,1,1,1,0,1,2,1,4,2,4,3
3981,2,1,1,0,0,2,3,1,2,6,4,6
3982,2,1,1,0,0,2,2,0,4,6,6,6
3983,1,1,1,1,1,1,2,1,4,2,3,4
3984,3,2,1,1,0,1,2,0,3,4,7,6
3985,2,0,1,1,1,1,2,1,4,1,3,4
3986,2,0,1,1,1,1,2,1,4,1,3,4
3987,3,1,2,2,1,2,4,2,3,5,2,4
3988,2,1,1,0,1,1,2,0,5,2,5,4
3989,2,0,1,1,1,1,2,1,4,1,3,4
3990,3,1,2,2,1,2,4,2,3,5,2,4
3991,2,1,2,0,1,1,2,1,2,1,1,3
3992,2,1,1,0,0,0,1,0,1,4,4,6
3993,2,1,2,1,1,1,2,1,4,3,4,6
3994,2,1,2,1,1,1,2,1,4,3,4,6
3995,4,2,1,0,0,0,2,0,1,5,6,3
3996,2,1,2,1,1,1,2,1,4,3,4,6
3997,2,1,1,0,0,1,3,0,4,1,7,6
3998,2,1,2,0,1,0,2,1,2,8,4,4
3999,2,1,2,0,1,0,2,1,2,8,4,4
4000,2,1,2,0,1,0,2,1,2,8,4,4
4001,2,1,3,0,1,0,2,1,2,2,2,3
4002,2,1,2,2,1,0,1,2,3,2,1,4
4003,2,0,2,0,1,1,2,0,3,5,4,4
4004,2,2,1,0,0,1,2,0,3,3,6,6
4005,2,0,2,0,1,1,2,0,3,5,4,4
4006,1,0,1,0,0,0,0,0,2,4,7,4
4007,2,1,3,0,1,0,2,1,2,2,2,3
4008,2,1,2,2,1,0,1,2,3,2,1,4
4009,2,1,1,0,1,1,3,1,4,4,4,4
4010,3,1,1,0,1,1,2,0,2,4,5,4
4011,2,1,1,0,0,1,3,0,4,1,7,6
4012,2,1,2,0,1,0,2,1,2,8,4,4
4013,2,3,1,1,1,1,3,1,3,3,2,4
4014,2,0,2,2,1,1,4,2,2,4,0,4
4015,2,2,0,0,1,0,2,1,3,3,2,3
4016,3,3,1,1,1,1,3,1,4,3,1,3
4017,2,1,1,0,0,1,2,0,4,3,5,4
4018,2,0,2,2,1,1,4,2,2,4,0,4
4019,2,2,0,0,1,0,2,1,3,3,2,3
4020,2,2,0,0,1,0,1,1,3,2,0,1
4021,3,1,2,0,1,1,2,1,2,2,1,3
4022,3,3,1,1,1,1,3,1,4,3,1,3
4023,3,1,2,1,0,1,3,1,4,6,3,4
4024,2,1,1,0,1,1,3,0,4,3,5,4
4025,2,2,2,0,0,1,1,0,4,4,7,4
4026,3,1,2,1,0,1,3,1,4,6,3,4
4027,2,1,1,0,1,0,3,1,3,3,2,3
4028,2,1,1,0,0,1,1,0,4,2,6,4
4029,2,1,1,1,0,1,3,1,4,2,4,4
4030,2,1,2,0,0,0,2,0,3,1,5,3
4031,2,2,3,0,1,0,2,1,3,2,2,3
4032,2,1,1,2,0,0,2,2,3,3,1,3
4033,3,1,2,0,0,0,2,1,3,4,4,4
4034,2,1,1,2,0,0,2,2,3,3,1,3
4035,2,1,1,1,0,1,3,1,4,4,4,4
4036,3,2,1,0,0,1,3,1,3,3,3,3
4037,3,2,1,0,1,1,3,1,3,2,3,3
4038,2,2,3,0,1,0,2,1,3,2,2,3
4039,2,9,0,0,0,0,2,0,5,2,7,1
4040,2,1,1,0,1,1,4,1,4,3,2,3
4041,2,1,1,1,1,1,3,1,4,3,2,3
4042,3,0,1,2,1,0,2,2,1,2,1,6
4043,3,0,1,2,1,0,2,2,1,2,1,6
4044,3,0,1,2,1,0,2,2,1,2,1,6
4045,3,0,1,2,1,0,2,2,1,2,1,6
4046,3,0,1,2,1,1,3,2,1,2,1,6
4047,2,1,2,1,0,1,2,1,2,4,4,4
4048,2,1,2,1,0,1,2,1,2,4,4,4
4049,2,0,2,0,0,1,2,0,2,4,5,4
4050,3,0,1,2,1,0,2,2,1,2,1,6
4051,2,2,1,1,0,0,2,1,2,1,5,4
4052,2,1,1,1,1,1,3,1,4,3,2,3
4053,3,0,1,2,1,0,2,2,1,2,1,6
4054,3,0,1,2,1,1,3,2,1,2,1,6
4055,2,2,1,1,0,0,2,1,2,1,5,4
4056,2,3,1,1,0,0,2,1,4,3,4,3
4057,2,0,2,0,0,1,2,0,2,3,5,4
4058,2,1,2,1,0,1,2,1,2,4,4,4
4059,2,0,2,0,0,1,2,0,2,4,5,4
4060,2,3,0,0,1,0,1,1,4,2,3,3
4061,2,3,0,0,1,0,1,1,4,2,3,3
4062,3,2,1,0,0,0,2,0,3,3,5,4
4063,2,0,1,0,2,1,2,1,3,2,2,3
4064,1,1,1,0,0,0,1,0,6,2,7,3
4065,2,4,1,1,0,1,2,1,4,6,7,8
4066,3,3,1,1,1,2,3,1,3,1,6,4
4067,2,2,1,1,1,0,3,1,3,5,4,3
4068,3,3,1,1,1,2,3,1,3,1,6,4
4069,2,1,1,1,1,1,2,1,4,1,4,4
4070,2,1,1,1,1,1,3,1,4,3,3,3
4071,3,1,1,0,1,0,1,0,2,2,6,4
4072,3,0,2,1,1,2,3,1,3,6,3,6
4073,2,2,0,0,1,0,2,1,4,1,0,3
4074,2,2,1,1,1,0,1,1,3,1,3,1
4075,1,1,1,1,1,1,2,1,3,2,2,4
4076,3,2,1,1,1,1,2,1,3,2,3,3
4077,1,1,1,0,1,0,2,0,5,4,4,4
4078,1,1,1,0,1,0,2,0,5,4,4,4
4079,1,1,1,1,1,0,1,1,4,1,3,4
4080,1,1,1,1,1,1,2,1,3,3,2,4
4081,1,1,1,1,1,1,2,1,3,2,2,4
4082,2,1,1,1,1,1,3,1,4,3,4,4
4083,2,2,1,0,1,1,4,1,5,2,3,3
4084,2,2,1,2,1,0,2,1,3,0,5,8
4085,3,1,1,0,1,0,1,0,3,2,5,4
4086,3,1,2,0,1,0,1,1,2,1,1,4
4087,2,1,2,0,1,1,2,1,3,1,2,4
4088,3,1,1,0,1,0,1,0,3,2,5,4
4089,2,1,1,0,2,1,2,1,3,3,2,4
4090,2,1,1,1,1,1,3,1,1,2,1,4
4091,2,0,1,1,1,0,1,1,4,1,3,4
4092,2,4,1,0,1,0,2,1,4,2,1,4
4093,2,3,1,1,2,0,2,1,3,2,1,4
4094,2,1,1,0,0,0,2,0,3,4,7,6
4095,2,3,1,1,2,0,2,1,3,2,1,4
4096,4,1,2,0,1,0,2,1,3,3,2,3
4097,2,0,1,1,1,0,1,1,4,1,3,4
4098,2,1,2,0,1,0,3,1,4,1,4,3
4099,2,4,1,0,1,0,2,1,4,2,1,4
4100,2,2,1,2,0,0,2,1,3,1,4,4
4101,2,2,1,1,1,1,3,1,4,2,3,3
4102,2,2,1,1,1,1,3,1,4,2,3,3
4103,1,2,1,0,0,0,1,0,5,1,5,6
4104,2,3,1,0,0,0,1,0,3,1,7,6
4105,2,2,2,0,0,1,2,0,3,2,4,6
4106,1,1,3,0,0,1,3,0,3,4,2,3
4107,2,2,1,3,0,1,3,1,2,1,6,4
4108,2,1,2,0,0,1,2,0,4,1,6,4
4109,1,1,1,0,1,1,3,1,9,6,5,4
4110,3,3,1,0,1,0,4,0,4,1,5,3
4111,1,1,1,0,0,0,1,0,5,3,5,4
4112,2,1,1,0,0,0,1,0,4,3,4,4
4113,2,0,1,0,0,1,1,0,4,4,5,4
4114,3,1,1,0,1,1,2,0,3,2,5,4
4115,3,1,1,0,0,0,1,0,3,2,6,4
4116,2,2,1,2,1,1,3,2,3,3,1,4
4117,2,2,1,2,1,1,3,2,3,3,1,4
4118,2,3,1,0,1,0,3,0,3,1,6,8
4119,2,3,1,0,1,0,3,0,3,1,6,6
4120,3,1,3,1,1,1,2,1,2,2,1,3
4121,2,1,1,2,1,1,3,2,3,4,2,4
4122,2,2,1,1,1,1,3,2,3,3,1,4
4123,2,3,1,0,2,0,1,0,3,4,7,4
4124,2,0,2,0,1,0,1,0,3,3,5,6
4125,2,0,1,0,1,1,3,1,3,3,3,3
4126,2,0,1,0,1,1,3,1,3,3,3,3
4127,2,2,2,0,1,1,4,1,5,3,3,3
4128,2,2,1,2,1,2,5,1,4,3,3,3
4129,2,2,1,0,0,0,1,0,4,0,8,6
4130,2,2,1,0,0,0,2,0,2,4,5,4
4131,3,2,1,1,1,1,4,1,4,1,1,3
4132,3,2,1,1,1,1,4,1,4,1,1,3
4133,1,1,1,1,0,0,2,1,5,1,4,4
4134,2,1,1,1,0,0,1,0,4,1,7,4
4135,2,1,1,0,1,0,2,1,8,5,5,3
4136,2,5,1,0,0,0,2,0,6,3,7,4
4137,3,2,1,1,1,1,4,1,4,1,1,3
4138,2,1,1,0,0,0,1,0,4,1,7,4
4139,2,0,2,0,1,1,3,1,3,3,4,6
4140,2,1,1,1,1,1,3,1,2,4,3,4
4141,2,1,1,1,1,1,3,1,2,4,3,4
4142,2,1,1,1,1,1,2,1,4,3,4,4
4143,2,1,1,1,1,1,2,1,4,1,4,4
4144,2,1,1,1,1,1,3,1,2,4,3,4
4145,2,1,1,1,1,1,3,1,2,4,3,4
4146,3,0,1,2,1,1,2,1,3,2,2,6
4147,2,0,2,0,1,1,3,1,3,3,4,6
4148,2,1,1,2,1,0,2,2,4,3,2,4
4149,1,1,1,0,0,1,1,0,3,0,9,6
4150,3,3,1,1,1,0,4,1,3,4,2,3
4151,3,1,1,0,0,0,4,0,3,5,7,4
4152,2,1,1,2,1,0,2,2,4,3,2,4
4153,2,2,2,0,1,1,4,1,4,2,2,3
4154,2,2,3,0,1,2,4,1,4,2,2,3
4155,2,2,2,0,1,1,4,1,4,2,2,3
